 v-sweep         v(VREF)         v(VIN)          v(VOUT)        
 1.56300000e+00  5.00000000e-01  1.56300000e+00  1.79999833e+00 
 1.56400000e+00  5.00000000e-01  1.56400000e+00  1.79999832e+00 
 1.56500000e+00  5.00000000e-01  1.56500000e+00  1.79999832e+00 
 1.56600000e+00  5.00000000e-01  1.56600000e+00  1.79999832e+00 
 1.56700000e+00  5.00000000e-01  1.56700000e+00  1.79999833e+00 
 1.56800000e+00  5.00000000e-01  1.56800000e+00  1.79999832e+00 
 1.56900000e+00  5.00000000e-01  1.56900000e+00  1.79999833e+00 
 1.57000000e+00  5.00000000e-01  1.57000000e+00  1.79999833e+00 
 1.57100000e+00  5.00000000e-01  1.57100000e+00  1.79999833e+00 
 1.57200000e+00  5.00000000e-01  1.57200000e+00  1.79999833e+00 
 1.57300000e+00  5.00000000e-01  1.57300000e+00  1.79999833e+00 
 1.57400000e+00  5.00000000e-01  1.57400000e+00  1.79999833e+00 
 1.57500000e+00  5.00000000e-01  1.57500000e+00  1.79999833e+00 
 1.57600000e+00  5.00000000e-01  1.57600000e+00  1.79999833e+00 
 1.57700000e+00  5.00000000e-01  1.57700000e+00  1.79999832e+00 
 1.57800000e+00  5.00000000e-01  1.57800000e+00  1.79999832e+00 
 1.57900000e+00  5.00000000e-01  1.57900000e+00  1.79999832e+00 
 1.58000000e+00  5.00000000e-01  1.58000000e+00  1.79999833e+00 
 1.58100000e+00  5.00000000e-01  1.58100000e+00  1.79999833e+00 
 1.58200000e+00  5.00000000e-01  1.58200000e+00  1.79999833e+00 
 1.58300000e+00  5.00000000e-01  1.58300000e+00  1.79999833e+00 
 1.58400000e+00  5.00000000e-01  1.58400000e+00  1.79999833e+00 
 1.58500000e+00  5.00000000e-01  1.58500000e+00  1.79999833e+00 
 1.58600000e+00  5.00000000e-01  1.58600000e+00  1.79999832e+00 
 1.58700000e+00  5.00000000e-01  1.58700000e+00  1.79999833e+00 
 1.58800000e+00  5.00000000e-01  1.58800000e+00  1.79999833e+00 
 1.58900000e+00  5.00000000e-01  1.58900000e+00  1.79999833e+00 
 1.59000000e+00  5.00000000e-01  1.59000000e+00  1.79999833e+00 
 1.59100000e+00  5.00000000e-01  1.59100000e+00  1.79999832e+00 
 1.59200000e+00  5.00000000e-01  1.59200000e+00  1.79999833e+00 
 1.59300000e+00  5.00000000e-01  1.59300000e+00  1.79999832e+00 
 1.59400000e+00  5.00000000e-01  1.59400000e+00  1.79999833e+00 
 1.59500000e+00  5.00000000e-01  1.59500000e+00  1.79999832e+00 
 1.59600000e+00  5.00000000e-01  1.59600000e+00  1.79999832e+00 
 1.59700000e+00  5.00000000e-01  1.59700000e+00  1.79999833e+00 
 1.59800000e+00  5.00000000e-01  1.59800000e+00  1.79999833e+00 
 1.59900000e+00  5.00000000e-01  1.59900000e+00  1.79999832e+00 
 1.60000000e+00  5.00000000e-01  1.60000000e+00  1.79999833e+00 
 1.60100000e+00  5.00000000e-01  1.60100000e+00  1.79999833e+00 
 1.60200000e+00  5.00000000e-01  1.60200000e+00  1.79999832e+00 
 1.60300000e+00  5.00000000e-01  1.60300000e+00  1.79999833e+00 
 1.60400000e+00  5.00000000e-01  1.60400000e+00  1.79999833e+00 
 1.60500000e+00  5.00000000e-01  1.60500000e+00  1.79999833e+00 
 1.60600000e+00  5.00000000e-01  1.60600000e+00  1.79999833e+00 
 1.60700000e+00  5.00000000e-01  1.60700000e+00  1.79999833e+00 
 1.60800000e+00  5.00000000e-01  1.60800000e+00  1.79999833e+00 
 1.60900000e+00  5.00000000e-01  1.60900000e+00  1.79999833e+00 
 1.61000000e+00  5.00000000e-01  1.61000000e+00  1.79999833e+00 
 1.61100000e+00  5.00000000e-01  1.61100000e+00  1.79999833e+00 
 1.61200000e+00  5.00000000e-01  1.61200000e+00  1.79999833e+00 
 1.61300000e+00  5.00000000e-01  1.61300000e+00  1.79999833e+00 
 1.61400000e+00  5.00000000e-01  1.61400000e+00  1.79999832e+00 
 1.61500000e+00  5.00000000e-01  1.61500000e+00  1.79999833e+00 
 1.61600000e+00  5.00000000e-01  1.61600000e+00  1.79999832e+00 
 1.61700000e+00  5.00000000e-01  1.61700000e+00  1.79999832e+00 
 1.61800000e+00  5.00000000e-01  1.61800000e+00  1.79999833e+00 
 1.61900000e+00  5.00000000e-01  1.61900000e+00  1.79999832e+00 
 1.62000000e+00  5.00000000e-01  1.62000000e+00  1.79999832e+00 
 1.62100000e+00  5.00000000e-01  1.62100000e+00  1.79999833e+00 
 1.62200000e+00  5.00000000e-01  1.62200000e+00  1.79999833e+00 
 1.62300000e+00  5.00000000e-01  1.62300000e+00  1.79999833e+00 
 1.62400000e+00  5.00000000e-01  1.62400000e+00  1.79999833e+00 
 1.62500000e+00  5.00000000e-01  1.62500000e+00  1.79999833e+00 
 1.62600000e+00  5.00000000e-01  1.62600000e+00  1.79999833e+00 
 1.62700000e+00  5.00000000e-01  1.62700000e+00  1.79999833e+00 
 1.62800000e+00  5.00000000e-01  1.62800000e+00  1.79999833e+00 
 1.62900000e+00  5.00000000e-01  1.62900000e+00  1.79999832e+00 
 1.63000000e+00  5.00000000e-01  1.63000000e+00  1.79999833e+00 
 1.63100000e+00  5.00000000e-01  1.63100000e+00  1.79999832e+00 
 1.63200000e+00  5.00000000e-01  1.63200000e+00  1.79999832e+00 
 1.63300000e+00  5.00000000e-01  1.63300000e+00  1.79999832e+00 
 1.63400000e+00  5.00000000e-01  1.63400000e+00  1.79999833e+00 
 1.63500000e+00  5.00000000e-01  1.63500000e+00  1.79999833e+00 
 1.63600000e+00  5.00000000e-01  1.63600000e+00  1.79999832e+00 
 1.63700000e+00  5.00000000e-01  1.63700000e+00  1.79999833e+00 
 1.63800000e+00  5.00000000e-01  1.63800000e+00  1.79999833e+00 
 1.63900000e+00  5.00000000e-01  1.63900000e+00  1.79999833e+00 
 1.64000000e+00  5.00000000e-01  1.64000000e+00  1.79999833e+00 
 1.64100000e+00  5.00000000e-01  1.64100000e+00  1.79999833e+00 
 1.64200000e+00  5.00000000e-01  1.64200000e+00  1.79999833e+00 
 1.64300000e+00  5.00000000e-01  1.64300000e+00  1.79999833e+00 
 1.64400000e+00  5.00000000e-01  1.64400000e+00  1.79999832e+00 
 1.64500000e+00  5.00000000e-01  1.64500000e+00  1.79999833e+00 
 1.64600000e+00  5.00000000e-01  1.64600000e+00  1.79999833e+00 
 1.64700000e+00  5.00000000e-01  1.64700000e+00  1.79999833e+00 
 1.64800000e+00  5.00000000e-01  1.64800000e+00  1.79999833e+00 
 1.64900000e+00  5.00000000e-01  1.64900000e+00  1.79999832e+00 
 1.65000000e+00  5.00000000e-01  1.65000000e+00  1.79999833e+00 
 1.65100000e+00  5.00000000e-01  1.65100000e+00  1.79999833e+00 
 1.65200000e+00  5.00000000e-01  1.65200000e+00  1.79999832e+00 
 1.65300000e+00  5.00000000e-01  1.65300000e+00  1.79999832e+00 
 1.65400000e+00  5.00000000e-01  1.65400000e+00  1.79999832e+00 
 1.65500000e+00  5.00000000e-01  1.65500000e+00  1.79999833e+00 
 1.65600000e+00  5.00000000e-01  1.65600000e+00  1.79999833e+00 
 1.65700000e+00  5.00000000e-01  1.65700000e+00  1.79999833e+00 
 1.65800000e+00  5.00000000e-01  1.65800000e+00  1.79999833e+00 
 1.65900000e+00  5.00000000e-01  1.65900000e+00  1.79999832e+00 
 1.66000000e+00  5.00000000e-01  1.66000000e+00  1.79999833e+00 
 1.66100000e+00  5.00000000e-01  1.66100000e+00  1.79999833e+00 
 1.66200000e+00  5.00000000e-01  1.66200000e+00  1.79999832e+00 
 1.66300000e+00  5.00000000e-01  1.66300000e+00  1.79999833e+00 
 1.66400000e+00  5.00000000e-01  1.66400000e+00  1.79999833e+00 
 1.66500000e+00  5.00000000e-01  1.66500000e+00  1.79999833e+00 
 1.66600000e+00  5.00000000e-01  1.66600000e+00  1.79999833e+00 
 1.66700000e+00  5.00000000e-01  1.66700000e+00  1.79999833e+00 
 1.66800000e+00  5.00000000e-01  1.66800000e+00  1.79999833e+00 
 1.66900000e+00  5.00000000e-01  1.66900000e+00  1.79999833e+00 
 1.67000000e+00  5.00000000e-01  1.67000000e+00  1.79999833e+00 
 1.67100000e+00  5.00000000e-01  1.67100000e+00  1.79999833e+00 
 1.67200000e+00  5.00000000e-01  1.67200000e+00  1.79999832e+00 
 1.67300000e+00  5.00000000e-01  1.67300000e+00  1.79999833e+00 
 1.67400000e+00  5.00000000e-01  1.67400000e+00  1.79999833e+00 
 1.67500000e+00  5.00000000e-01  1.67500000e+00  1.79999832e+00 
 1.67600000e+00  5.00000000e-01  1.67600000e+00  1.79999832e+00 
 1.67700000e+00  5.00000000e-01  1.67700000e+00  1.79999833e+00 
 1.67800000e+00  5.00000000e-01  1.67800000e+00  1.79999833e+00 
 1.67900000e+00  5.00000000e-01  1.67900000e+00  1.79999833e+00 
 1.68000000e+00  5.00000000e-01  1.68000000e+00  1.79999832e+00 
 1.68100000e+00  5.00000000e-01  1.68100000e+00  1.79999833e+00 
 1.68200000e+00  5.00000000e-01  1.68200000e+00  1.79999833e+00 
 1.68300000e+00  5.00000000e-01  1.68300000e+00  1.79999833e+00 
 1.68400000e+00  5.00000000e-01  1.68400000e+00  1.79999833e+00 
 1.68500000e+00  5.00000000e-01  1.68500000e+00  1.79999832e+00 
 1.68600000e+00  5.00000000e-01  1.68600000e+00  1.79999833e+00 
 1.68700000e+00  5.00000000e-01  1.68700000e+00  1.79999833e+00 
 1.68800000e+00  5.00000000e-01  1.68800000e+00  1.79999833e+00 
 1.68900000e+00  5.00000000e-01  1.68900000e+00  1.79999832e+00 
 1.69000000e+00  5.00000000e-01  1.69000000e+00  1.79999833e+00 
 1.69100000e+00  5.00000000e-01  1.69100000e+00  1.79999832e+00 
 1.69200000e+00  5.00000000e-01  1.69200000e+00  1.79999833e+00 
 1.69300000e+00  5.00000000e-01  1.69300000e+00  1.79999833e+00 
 1.69400000e+00  5.00000000e-01  1.69400000e+00  1.79999833e+00 
 1.69500000e+00  5.00000000e-01  1.69500000e+00  1.79999833e+00 
 1.69600000e+00  5.00000000e-01  1.69600000e+00  1.79999833e+00 
 1.69700000e+00  5.00000000e-01  1.69700000e+00  1.79999833e+00 
 1.69800000e+00  5.00000000e-01  1.69800000e+00  1.79999833e+00 
 1.69900000e+00  5.00000000e-01  1.69900000e+00  1.79999832e+00 
 1.70000000e+00  5.00000000e-01  1.70000000e+00  1.79999833e+00 
 1.70100000e+00  5.00000000e-01  1.70100000e+00  1.79999833e+00 
 1.70200000e+00  5.00000000e-01  1.70200000e+00  1.79999832e+00 
 1.70300000e+00  5.00000000e-01  1.70300000e+00  1.79999833e+00 
 1.70400000e+00  5.00000000e-01  1.70400000e+00  1.79999833e+00 
 1.70500000e+00  5.00000000e-01  1.70500000e+00  1.79999833e+00 
 1.70600000e+00  5.00000000e-01  1.70600000e+00  1.79999833e+00 
 1.70700000e+00  5.00000000e-01  1.70700000e+00  1.79999833e+00 
 1.70800000e+00  5.00000000e-01  1.70800000e+00  1.79999833e+00 
 1.70900000e+00  5.00000000e-01  1.70900000e+00  1.79999832e+00 
 1.71000000e+00  5.00000000e-01  1.71000000e+00  1.79999833e+00 
 1.71100000e+00  5.00000000e-01  1.71100000e+00  1.79999833e+00 
 1.71200000e+00  5.00000000e-01  1.71200000e+00  1.79999833e+00 
 1.71300000e+00  5.00000000e-01  1.71300000e+00  1.79999832e+00 
 1.71400000e+00  5.00000000e-01  1.71400000e+00  1.79999833e+00 
 1.71500000e+00  5.00000000e-01  1.71500000e+00  1.79999832e+00 
 1.71600000e+00  5.00000000e-01  1.71600000e+00  1.79999833e+00 
 1.71700000e+00  5.00000000e-01  1.71700000e+00  1.79999833e+00 
 1.71800000e+00  5.00000000e-01  1.71800000e+00  1.79999833e+00 
 1.71900000e+00  5.00000000e-01  1.71900000e+00  1.79999833e+00 
 1.72000000e+00  5.00000000e-01  1.72000000e+00  1.79999833e+00 
 1.72100000e+00  5.00000000e-01  1.72100000e+00  1.79999833e+00 
 1.72200000e+00  5.00000000e-01  1.72200000e+00  1.79999832e+00 
 1.72300000e+00  5.00000000e-01  1.72300000e+00  1.79999833e+00 
 1.72400000e+00  5.00000000e-01  1.72400000e+00  1.79999833e+00 
 1.72500000e+00  5.00000000e-01  1.72500000e+00  1.79999833e+00 
 1.72600000e+00  5.00000000e-01  1.72600000e+00  1.79999833e+00 
 1.72700000e+00  5.00000000e-01  1.72700000e+00  1.79999832e+00 
 1.72800000e+00  5.00000000e-01  1.72800000e+00  1.79999833e+00 
 1.72900000e+00  5.00000000e-01  1.72900000e+00  1.79999833e+00 
 1.73000000e+00  5.00000000e-01  1.73000000e+00  1.79999833e+00 
 1.73100000e+00  5.00000000e-01  1.73100000e+00  1.79999833e+00 
 1.73200000e+00  5.00000000e-01  1.73200000e+00  1.79999833e+00 
 1.73300000e+00  5.00000000e-01  1.73300000e+00  1.79999833e+00 
 1.73400000e+00  5.00000000e-01  1.73400000e+00  1.79999833e+00 
 1.73500000e+00  5.00000000e-01  1.73500000e+00  1.79999833e+00 
 1.73600000e+00  5.00000000e-01  1.73600000e+00  1.79999832e+00 
 1.73700000e+00  5.00000000e-01  1.73700000e+00  1.79999833e+00 
 1.73800000e+00  5.00000000e-01  1.73800000e+00  1.79999833e+00 
 1.73900000e+00  5.00000000e-01  1.73900000e+00  1.79999833e+00 
 1.74000000e+00  5.00000000e-01  1.74000000e+00  1.79999833e+00 
 1.74100000e+00  5.00000000e-01  1.74100000e+00  1.79999833e+00 
 1.74200000e+00  5.00000000e-01  1.74200000e+00  1.79999833e+00 
 1.74300000e+00  5.00000000e-01  1.74300000e+00  1.79999832e+00 
 1.74400000e+00  5.00000000e-01  1.74400000e+00  1.79999833e+00 
 1.74500000e+00  5.00000000e-01  1.74500000e+00  1.79999833e+00 
 1.74600000e+00  5.00000000e-01  1.74600000e+00  1.79999833e+00 
 1.74700000e+00  5.00000000e-01  1.74700000e+00  1.79999833e+00 
 1.74800000e+00  5.00000000e-01  1.74800000e+00  1.79999833e+00 
 1.74900000e+00  5.00000000e-01  1.74900000e+00  1.79999833e+00 
 1.75000000e+00  5.00000000e-01  1.75000000e+00  1.79999833e+00 
 1.75100000e+00  5.00000000e-01  1.75100000e+00  1.79999833e+00 
 1.75200000e+00  5.00000000e-01  1.75200000e+00  1.79999832e+00 
 1.75300000e+00  5.00000000e-01  1.75300000e+00  1.79999833e+00 
 1.75400000e+00  5.00000000e-01  1.75400000e+00  1.79999832e+00 
 1.75500000e+00  5.00000000e-01  1.75500000e+00  1.79999833e+00 
 1.75600000e+00  5.00000000e-01  1.75600000e+00  1.79999833e+00 
 1.75700000e+00  5.00000000e-01  1.75700000e+00  1.79999833e+00 
 1.75800000e+00  5.00000000e-01  1.75800000e+00  1.79999833e+00 
 1.75900000e+00  5.00000000e-01  1.75900000e+00  1.79999833e+00 
 1.76000000e+00  5.00000000e-01  1.76000000e+00  1.79999832e+00 
 1.76100000e+00  5.00000000e-01  1.76100000e+00  1.79999833e+00 
 1.76200000e+00  5.00000000e-01  1.76200000e+00  1.79999833e+00 
 1.76300000e+00  5.00000000e-01  1.76300000e+00  1.79999832e+00 
 1.76400000e+00  5.00000000e-01  1.76400000e+00  1.79999832e+00 
 1.76500000e+00  5.00000000e-01  1.76500000e+00  1.79999833e+00 
 1.76600000e+00  5.00000000e-01  1.76600000e+00  1.79999833e+00 
 1.76700000e+00  5.00000000e-01  1.76700000e+00  1.79999833e+00 
 1.76800000e+00  5.00000000e-01  1.76800000e+00  1.79999833e+00 
 1.76900000e+00  5.00000000e-01  1.76900000e+00  1.79999833e+00 
 1.77000000e+00  5.00000000e-01  1.77000000e+00  1.79999833e+00 
 1.77100000e+00  5.00000000e-01  1.77100000e+00  1.79999833e+00 
 1.77200000e+00  5.00000000e-01  1.77200000e+00  1.79999833e+00 
 1.77300000e+00  5.00000000e-01  1.77300000e+00  1.79999833e+00 
 1.77400000e+00  5.00000000e-01  1.77400000e+00  1.79999833e+00 
 1.77500000e+00  5.00000000e-01  1.77500000e+00  1.79999832e+00 
 1.77600000e+00  5.00000000e-01  1.77600000e+00  1.79999832e+00 
 1.77700000e+00  5.00000000e-01  1.77700000e+00  1.79999833e+00 
 1.77800000e+00  5.00000000e-01  1.77800000e+00  1.79999833e+00 
 1.77900000e+00  5.00000000e-01  1.77900000e+00  1.79999832e+00 
 1.78000000e+00  5.00000000e-01  1.78000000e+00  1.79999833e+00 
 1.78100000e+00  5.00000000e-01  1.78100000e+00  1.79999833e+00 
 1.78200000e+00  5.00000000e-01  1.78200000e+00  1.79999833e+00 
 1.78300000e+00  5.00000000e-01  1.78300000e+00  1.79999833e+00 
 1.78400000e+00  5.00000000e-01  1.78400000e+00  1.79999832e+00 
 1.78500000e+00  5.00000000e-01  1.78500000e+00  1.79999832e+00 
 1.78600000e+00  5.00000000e-01  1.78600000e+00  1.79999832e+00 
 1.78700000e+00  5.00000000e-01  1.78700000e+00  1.79999833e+00 
 1.78800000e+00  5.00000000e-01  1.78800000e+00  1.79999833e+00 
 1.78900000e+00  5.00000000e-01  1.78900000e+00  1.79999832e+00 
 1.79000000e+00  5.00000000e-01  1.79000000e+00  1.79999833e+00 
 1.79100000e+00  5.00000000e-01  1.79100000e+00  1.79999833e+00 
 1.79200000e+00  5.00000000e-01  1.79200000e+00  1.79999833e+00 
 1.79300000e+00  5.00000000e-01  1.79300000e+00  1.79999833e+00 
 1.79400000e+00  5.00000000e-01  1.79400000e+00  1.79999833e+00 
 1.79500000e+00  5.00000000e-01  1.79500000e+00  1.79999833e+00 
 1.79600000e+00  5.00000000e-01  1.79600000e+00  1.79999833e+00 
 1.79700000e+00  5.00000000e-01  1.79700000e+00  1.79999833e+00 
 1.79800000e+00  5.00000000e-01  1.79800000e+00  1.79999833e+00 
 1.79900000e+00  5.00000000e-01  1.79900000e+00  1.79999833e+00 
 1.80000000e+00  5.00000000e-01  1.80000000e+00  1.79999833e+00 
 0.00000000e+00  7.50000000e-01  0.00000000e+00  3.04755629e-03 
 1.00000000e-03  7.50000000e-01  1.00000000e-03  3.04755624e-03 
 2.00000000e-03  7.50000000e-01  2.00000000e-03  3.04755663e-03 
 3.00000000e-03  7.50000000e-01  3.00000000e-03  3.04755693e-03 
 4.00000000e-03  7.50000000e-01  4.00000000e-03  3.04755587e-03 
 5.00000000e-03  7.50000000e-01  5.00000000e-03  3.04755578e-03 
 6.00000000e-03  7.50000000e-01  6.00000000e-03  3.04755691e-03 
 7.00000000e-03  7.50000000e-01  7.00000000e-03  3.04755672e-03 
 8.00000000e-03  7.50000000e-01  8.00000000e-03  3.04755697e-03 
 9.00000000e-03  7.50000000e-01  9.00000000e-03  3.04755696e-03 
 1.00000000e-02  7.50000000e-01  1.00000000e-02  3.04755590e-03 
 1.10000000e-02  7.50000000e-01  1.10000000e-02  3.04755453e-03 
 1.20000000e-02  7.50000000e-01  1.20000000e-02  3.04755612e-03 
 1.30000000e-02  7.50000000e-01  1.30000000e-02  3.04755752e-03 
 1.40000000e-02  7.50000000e-01  1.40000000e-02  3.04755666e-03 
 1.50000000e-02  7.50000000e-01  1.50000000e-02  3.04755614e-03 
 1.60000000e-02  7.50000000e-01  1.60000000e-02  3.04755657e-03 
 1.70000000e-02  7.50000000e-01  1.70000000e-02  3.04755738e-03 
 1.80000000e-02  7.50000000e-01  1.80000000e-02  3.04755606e-03 
 1.90000000e-02  7.50000000e-01  1.90000000e-02  3.04755551e-03 
 2.00000000e-02  7.50000000e-01  2.00000000e-02  3.04755500e-03 
 2.10000000e-02  7.50000000e-01  2.10000000e-02  3.04755594e-03 
 2.20000000e-02  7.50000000e-01  2.20000000e-02  3.04755687e-03 
 2.30000000e-02  7.50000000e-01  2.30000000e-02  3.04755545e-03 
 2.40000000e-02  7.50000000e-01  2.40000000e-02  3.04755715e-03 
 2.50000000e-02  7.50000000e-01  2.50000000e-02  3.04755713e-03 
 2.60000000e-02  7.50000000e-01  2.60000000e-02  3.04755642e-03 
 2.70000000e-02  7.50000000e-01  2.70000000e-02  3.04755517e-03 
 2.80000000e-02  7.50000000e-01  2.80000000e-02  3.04755612e-03 
 2.90000000e-02  7.50000000e-01  2.90000000e-02  3.04755607e-03 
 3.00000000e-02  7.50000000e-01  3.00000000e-02  3.04755599e-03 
 3.10000000e-02  7.50000000e-01  3.10000000e-02  3.04755594e-03 
 3.20000000e-02  7.50000000e-01  3.20000000e-02  3.04755629e-03 
 3.30000000e-02  7.50000000e-01  3.30000000e-02  3.04755640e-03 
 3.40000000e-02  7.50000000e-01  3.40000000e-02  3.04755620e-03 
 3.50000000e-02  7.50000000e-01  3.50000000e-02  3.04755610e-03 
 3.60000000e-02  7.50000000e-01  3.60000000e-02  3.04755639e-03 
 3.70000000e-02  7.50000000e-01  3.70000000e-02  3.04755626e-03 
 3.80000000e-02  7.50000000e-01  3.80000000e-02  3.04755674e-03 
 3.90000000e-02  7.50000000e-01  3.90000000e-02  3.04755662e-03 
 4.00000000e-02  7.50000000e-01  4.00000000e-02  3.04755677e-03 
 4.10000000e-02  7.50000000e-01  4.10000000e-02  3.04755623e-03 
 4.20000000e-02  7.50000000e-01  4.20000000e-02  3.04755702e-03 
 4.30000000e-02  7.50000000e-01  4.30000000e-02  3.04755741e-03 
 4.40000000e-02  7.50000000e-01  4.40000000e-02  3.04755610e-03 
 4.50000000e-02  7.50000000e-01  4.50000000e-02  3.04755615e-03 
 4.60000000e-02  7.50000000e-01  4.60000000e-02  3.04755615e-03 
 4.70000000e-02  7.50000000e-01  4.70000000e-02  3.04755684e-03 
 4.80000000e-02  7.50000000e-01  4.80000000e-02  3.04755685e-03 
 4.90000000e-02  7.50000000e-01  4.90000000e-02  3.04755674e-03 
 5.00000000e-02  7.50000000e-01  5.00000000e-02  3.04755658e-03 
 5.10000000e-02  7.50000000e-01  5.10000000e-02  3.04755680e-03 
 5.20000000e-02  7.50000000e-01  5.20000000e-02  3.04755661e-03 
 5.30000000e-02  7.50000000e-01  5.30000000e-02  3.04755738e-03 
 5.40000000e-02  7.50000000e-01  5.40000000e-02  3.04755717e-03 
 5.50000000e-02  7.50000000e-01  5.50000000e-02  3.04755650e-03 
 5.60000000e-02  7.50000000e-01  5.60000000e-02  3.04755686e-03 
 5.70000000e-02  7.50000000e-01  5.70000000e-02  3.04755673e-03 
 5.80000000e-02  7.50000000e-01  5.80000000e-02  3.04755643e-03 
 5.90000000e-02  7.50000000e-01  5.90000000e-02  3.04755676e-03 
 6.00000000e-02  7.50000000e-01  6.00000000e-02  3.04755670e-03 
 6.10000000e-02  7.50000000e-01  6.10000000e-02  3.04755679e-03 
 6.20000000e-02  7.50000000e-01  6.20000000e-02  3.04755700e-03 
 6.30000000e-02  7.50000000e-01  6.30000000e-02  3.04755701e-03 
 6.40000000e-02  7.50000000e-01  6.40000000e-02  3.04755660e-03 
 6.50000000e-02  7.50000000e-01  6.50000000e-02  3.04755611e-03 
 6.60000000e-02  7.50000000e-01  6.60000000e-02  3.04755679e-03 
 6.70000000e-02  7.50000000e-01  6.70000000e-02  3.04755644e-03 
 6.80000000e-02  7.50000000e-01  6.80000000e-02  3.04755633e-03 
 6.90000000e-02  7.50000000e-01  6.90000000e-02  3.04755587e-03 
 7.00000000e-02  7.50000000e-01  7.00000000e-02  3.04755688e-03 
 7.10000000e-02  7.50000000e-01  7.10000000e-02  3.04755683e-03 
 7.20000000e-02  7.50000000e-01  7.20000000e-02  3.04755620e-03 
 7.30000000e-02  7.50000000e-01  7.30000000e-02  3.04755653e-03 
 7.40000000e-02  7.50000000e-01  7.40000000e-02  3.04755623e-03 
 7.50000000e-02  7.50000000e-01  7.50000000e-02  3.04755689e-03 
 7.60000000e-02  7.50000000e-01  7.60000000e-02  3.04755657e-03 
 7.70000000e-02  7.50000000e-01  7.70000000e-02  3.04755718e-03 
 7.80000000e-02  7.50000000e-01  7.80000000e-02  3.04755818e-03 
 7.90000000e-02  7.50000000e-01  7.90000000e-02  3.04755719e-03 
 8.00000000e-02  7.50000000e-01  8.00000000e-02  3.04755648e-03 
 8.10000000e-02  7.50000000e-01  8.10000000e-02  3.04755602e-03 
 8.20000000e-02  7.50000000e-01  8.20000000e-02  3.04755683e-03 
 8.30000000e-02  7.50000000e-01  8.30000000e-02  3.04755627e-03 
 8.40000000e-02  7.50000000e-01  8.40000000e-02  3.04755701e-03 
 8.50000000e-02  7.50000000e-01  8.50000000e-02  3.04755739e-03 
 8.60000000e-02  7.50000000e-01  8.60000000e-02  3.04755756e-03 
 8.70000000e-02  7.50000000e-01  8.70000000e-02  3.04755678e-03 
